multiple_hosts,host_since,host_from_ireland,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_respond_within_an_hour,host_respond_within_a_few_hours,host_respond_within_a_day,host_verified_by_phone,host_verified_by_email,host_verified_by_work_email,bungalow,town_house,rental_unit,home,loft,condo,cottage,guesthouse,bed_and_breakfast,boat,serviced_apartment,guest_suite,cabin,villa,castle,tiny_home,entire_home_or_apt,private_room,shared_room,number_of_bathrooms,shared_bath,entertainment_amenities,self_care_amenities,storage_amenities,wifi,leisure_amenities,kitchen_amenities,safety_amenities,parking_amenities,long_term_stay,single_level_home,open_24_hours,self_check_in,dublin_city,south_dublin,fingal,dun_laoghaire_rathdown,city center,clean comfortable,definitely recommend,definitely stay,gave us,great host,great location,great place,great stay,highly recommend,location great,minute walk,place great,place stay,recommend place,temple bar,walking distance,would definitely,would highly,would recommend
0,1530572400.0,1,0.0,0.0,0,1,1,1,0,53.32935,-6.25871,2,1,1,95.0,2,10,2,2,10,10,2.0,10.0,1,0,0,0,0,4,0,0,1559430000.0,1573948800.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1,1,0,0,0.1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.2189948128357426,0.1286763101152092,0.0,0.3780892949214665,0.0,0.454184773195568,0.1007675723718767,0.4549306228957916,0.0,0.2109052265680723,0.0,0.1282712651545055,0.0,0.4334942370792284,0.0,0.0,0.1139197411914924,0.3275711948066722,0.0,0.0
0,1398207600.0,1,95.0,71.0,1,3,7,1,1,53.34108,-6.25458,4,2,3,266.0,3,1125,3,3,1125,1125,3.0,1125.0,1,9,18,40,125,42,27,4,1561849200.0,1662418800.0,4.88,4.88,4.88,4.86,4.86,5.0,4.64,0,3,3,0,0,1.08,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.2624661699407034,0.0,0.1414774838008881,0.1510471836427319,0.3372380326040177,0.1360855724416633,0.1207703435172528,0.0,0.0,0.2527707680424271,0.0,0.6149345227423878,0.0,0.2597722992253963,0.2920112336777792,0.0,0.0,0.261730268921313,0.0,0.2795597607798556
0,1454976000.0,1,0.0,0.0,0,1,1,1,0,53.44664,-6.17892,2,1,1,49.0,1,5,1,1,5,5,1.0,5.0,1,0,0,0,0,1,0,0,1558911600.0,1558911600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,0,0.02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.2482933573219511,0.2917829206326416,0.1784505253702885,0.190521124299065,0.1063425473726365,0.0858247589832341,0.6093275246578479,0.1719313960677927,0.2674726480481535,0.1594143292048684,0.0,0.1939096344230746,0.0949103188333701,0.0,0.0,0.0,0.4305355400799532,0.1650647959644516,0.0968735481979482,0.0
0,1557183600.0,1,0.0,58.0,0,5,5,1,0,53.35415,-6.26545,8,1,2,570.0,4,1125,4,4,1125,1125,4.0,1125.0,1,0,0,0,0,9,0,0,1558738800.0,1562540400.0,3.78,4.22,4.0,4.22,4.33,4.56,3.78,0,5,5,0,0,0.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1553644800.0,0,83.0,96.0,0,3,7,1,1,53.34793,-6.2791,4,1,2,346.0,1,1125,1,5,999,999,1.1,999.0,1,16,44,74,338,25,5,1,1561244400.0,1661295600.0,4.2,4.68,4.28,4.68,4.8,4.6,4.2,0,3,0,2,0,0.64,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1505343600.0,1,100.0,95.0,1,1,5,1,1,53.44379,-6.15441,4,2,4,140.0,1,28,1,1,28,28,1.0,28.0,1,0,0,0,31,79,48,9,1557788400.0,1661986800.0,4.88,4.87,4.92,4.91,4.95,4.96,4.82,1,1,0,0,0,1.95,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.0,0.1066264648694552,0.0489084881144058,0.0,0.0,0.0,0.626251056189182,0.2356088507900493,0.0977427426143054,0.0436911788799946,0.2595937724444479,0.0,0.0,0.1796055466606682,0.0,0.6519909654136806,0.0,0.0,0.0,0.0483216299514152
0,1475276400.0,1,0.0,0.0,0,1,1,1,0,53.3734,-6.20841,2,1,1,60.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,3,0,0,1557442800.0,1566601200.0,4.5,5.0,4.0,5.0,4.5,5.0,4.5,0,1,0,1,0,0.07,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0.1239438529122807,0.364132772089374,0.2672384703381535,0.2139860910431835,0.0,0.2570536260426041,0.1140622556914649,0.5149515048265598,0.2670356622126814,0.1193654134620578,0.0,0.0,0.0,0.4293510618379133,0.0,0.0,0.0644748223175216,0.3089908497655501,0.1450729202557976,0.0
0,1450396800.0,1,0.0,0.0,0,1,1,1,1,53.36667,-6.2403,8,4,4,225.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,1,0,0,1558825200.0,1558825200.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1,1,1,0,0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1550793600.0,1,75.0,17.0,0,2,6,1,1,53.34967,-6.23212,1,1,1,93.0,4,1125,4,4,1125,1125,4.0,1125.0,1,11,31,31,31,3,0,0,1576368000.0,1580601600.0,2.5,3.0,2.0,4.5,4.0,5.0,4.0,0,1,0,1,0,0.09,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1444863600.0,1,75.0,98.0,0,10,35,1,1,53.35895,-6.25472,2,1,1,120.0,14,122,13,28,122,122,14.4,122.0,1,0,0,21,282,27,8,2,1570662000.0,1661554800.0,4.63,4.96,4.78,4.89,4.78,4.81,4.26,0,9,9,0,0,0.76,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1540162800.0,1,90.0,99.0,1,1,4,1,0,53.34168,-6.29604,2,1,1,44.0,1,4,1,1,4,4,1.0,4.0,1,0,0,0,0,128,45,5,1558220400.0,1661641200.0,4.71,4.77,4.7,4.87,4.92,4.78,4.62,1,1,0,1,0,3.17,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.2140922674655692,0.0838637915511748,0.0769349571390437,0.0821389261904154,0.0,0.1480057094848597,0.1313489744452057,0.1482487603764032,0.0768765709552697,0.5498234116947227,0.0,0.0835998066255666,0.0818369270288968,0.2825265218166291,0.4763840395706457,0.0,0.0,0.2846559958585467,0.3341189279460481,0.2280354191590219
0,1536620400.0,1,0.0,0.0,0,1,1,1,1,53.36379,-6.25531,1,1,1,70.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,13,0,0,1565823600.0,1584403200.0,4.69,4.77,5.0,5.0,4.92,4.85,4.62,0,1,0,1,0,0.35,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.3977710435162335,0.0,0.0,0.4578281145439158,0.0,0.4124790647865491,0.366058190109031,0.4131564265233924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966557755315111,0.0,0.0
0,1478736000.0,1,0.0,0.0,0,4,4,1,1,53.36788,-6.28301,2,1,1,55.0,3,300,3,3,300,300,3.0,300.0,1,0,0,0,0,4,0,0,1559862000.0,1575331200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,1,2,0,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353697036915463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7722080934766978,0.0
0,1485216000.0,1,100.0,20.0,0,1,1,1,1,53.36418,-6.24339,2,1,1,85.0,3,10,3,3,10,10,3.0,10.0,1,0,0,0,0,15,0,0,1568847600.0,1581292800.0,4.93,4.93,5.0,4.86,5.0,4.86,4.93,0,1,0,1,0,0.41,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0.3170917574325744,0.0,0.0,0.0,0.4074254615582294,0.0,0.0,0.3293565469793132,0.0,0.3053785068158031,0.0,0.0,0.0,0.6276744535289327,0.0,0.0,0.0,0.0,0.371147307098347,0.0
0,1444863600.0,1,75.0,98.0,0,10,35,1,1,53.35898,-6.25309,2,1,1,95.0,60,122,18,60,122,122,56.3,122.0,1,0,0,29,186,22,10,0,1558911600.0,1653346800.0,4.77,4.73,4.64,4.95,4.86,4.55,4.73,0,9,9,0,0,0.55,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0546719513588332,0.0642479598174726,0.0589397872836696,0.188779627001907,0.0,0.056693506815377,0.8553236092374185,0.0567866073276759,0.2944752884577907,0.1053047799529562,0.1251349392952051,0.0,0.1253903622072604,0.1623324466253885,0.1216524321398922,0.0714287777660228,0.0,0.1635559874421126,0.0,0.1164651249850318
0,1383436800.0,1,100.0,97.0,0,1,1,1,1,53.359566,-6.255786,2,1,1,103.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,29,12,0,1561330800.0,1658444400.0,4.76,4.93,4.72,4.86,4.93,4.86,4.72,1,1,0,1,0,0.74,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1475794800.0,1,99.0,100.0,0,3,4,1,1,53.34987,-6.25274,1,1,1,86.0,1,14,1,1,14,14,1.0,14.0,1,27,57,87,362,472,203,11,1558047600.0,1661641200.0,4.6,4.79,4.66,4.86,4.81,4.84,4.62,1,3,0,1,2,11.65,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.441220637964096,0.0,0.237831739131506,0.0,0.5669164141226942,0.0,0.0,0.0,0.4753024957358333,0.2124610565231142,0.0,0.0,0.0,0.2183460436358783,0.2454437896607787,0.0,0.0,0.2199917731379737,0.0,0.0
0,1444863600.0,1,75.0,98.0,0,10,35,1,1,53.35952,-6.25306,2,1,1,85.0,14,140,11,14,140,140,13.9,140.0,1,11,12,42,246,28,13,0,1558911600.0,1657839600.0,4.43,4.68,4.57,4.71,4.57,4.46,4.29,0,9,9,0,0,0.7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.4945802724450047,0.0,0.0,0.2703804215374486,0.2182130773200554,0.2904826849208846,0.0,0.0,0.5066470875773479,0.1204109681942393,0.0,0.1206567486318437,0.0,0.2341198584448382,0.0,0.109465480835025,0.1049210551574237,0.3694576363561329,0.2241368963663713
0,1555369200.0,1,0.0,0.0,0,1,4,1,1,53.29572,-6.29666,5,1,3,84.0,1,28,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,94,0,0,1558738800.0,1599778800.0,4.98,4.99,4.96,5.0,5.0,4.82,4.94,0,1,1,0,0,2.34,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.2456980466257466,0.0,0.0882926268663046,0.1885296835409253,0.1052309914549324,0.3397106690528749,0.2261094258297225,0.3402685325384628,0.3529024852433413,0.2366220529150287,0.2811808375712551,0.1918827749301613,0.0939182594069513,0.3242350382480574,0.091118523609619,0.3210039285920034,0.2556211950449632,0.0816697199888353,0.0958609679238355,0.0
0,1444863600.0,1,75.0,98.0,0,10,35,1,1,53.35723,-6.25298,2,1,1,90.0,27,122,18,27,122,122,26.6,122.0,1,0,28,58,169,55,15,1,1560466800.0,1661814000.0,4.56,4.84,4.75,4.96,4.89,4.55,4.38,0,9,9,0,0,1.39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.1907759218603059,0.1750139971018108,0.0,0.0,0.0,0.5975933408615088,0.0,0.0,0.3126887846539587,0.1857859258784109,0.0,0.0,0.3213499929624762,0.1806155008966106,0.0,0.1688977840943359,0.3237720893518132,0.3800319858600017,0.1729139854924442
0,1444863600.0,1,75.0,98.0,0,10,35,1,1,53.35935,-6.25371,2,1,1,141.0,27,122,7,27,122,122,26.2,122.0,1,0,4,34,278,22,5,0,1563058800.0,1656716400.0,4.41,4.64,4.59,4.82,4.82,4.55,4.32,0,9,9,0,0,0.57,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672070529075753,0.0,0.0,0.7404871396235301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1475794800.0,1,99.0,100.0,0,3,4,1,1,53.3496,-6.25208,1,1,1,94.0,1,14,1,1,14,14,1.0,14.0,1,27,57,87,362,99,52,3,1559170800.0,1661382000.0,4.61,4.78,4.67,4.85,4.84,4.66,4.52,1,3,0,1,2,2.47,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634305662135853,0.0,0.0,0.0,0.7482378524329825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1475794800.0,1,99.0,100.0,0,3,4,1,1,53.35151,-6.25046,10,1,10,865.0,1,14,1,2,14,14,1.3,14.0,1,0,24,54,327,15,11,0,1564441200.0,1655420400.0,4.93,4.8,4.93,5.0,5.0,4.93,5.0,1,3,0,1,2,0.39,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4326328424776795,0.0,0.0,0.0,0.4017947454361489,0.0,0.0,0.0,0.0,0.464169888823401,0.0,0.0,0.0,0.4883285314668237,0.4443775037225788
0,1555455600.0,1,0.0,0.0,0,1,1,1,0,53.34125,-6.23618,2,1,1,50.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,17,0,0,1558566000.0,1572130800.0,4.18,4.41,4.06,4.24,4.12,4.47,4.47,1,1,0,1,0,0.42,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35161,-6.27056,7,2,5,560.0,1,180,1,3,14,180,1.5,99.6,1,4,24,46,136,9,4,4,1559862000.0,1662678000.0,4.78,5.0,4.89,5.0,4.89,4.78,4.78,1,8,8,0,0,0.23,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0888273695898587,0.0814884438893943,0.2610012480765764,0.0971214703531846,0.0783828015324017,0.278246038784774,0.0785115196059168,0.0814266020500366,0.2183870110825558,0.086503972522695,0.0,0.0866805426851975,0.0748120473334103,0.0,0.7900428850970471,0.0,0.1507518494120732,0.2654206149401245,0.1610213107274584
0,1478390400.0,0,0.0,0.0,0,4,14,1,1,53.29409,-6.1494,6,2,3,219.0,2,90,2,2,90,90,2.0,90.0,1,3,14,25,93,117,55,3,1566169200.0,1662159600.0,4.65,4.83,4.63,4.89,4.88,4.92,4.61,0,1,1,0,0,3.13,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557874800.0,1,100.0,100.0,1,2,2,1,0,53.2961,-6.38282,2,1,2,120.0,2,31,2,2,1125,1125,2.0,1125.0,1,13,43,70,79,47,17,2,1558825200.0,1661727600.0,4.78,4.93,4.63,5.0,4.98,4.65,4.85,0,2,0,2,0,1.17,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.6768759968004853,0.0,0.0,0.0,0.0,0.0,0.0,0.3365067967682017,0.0,0.0,0.2910243503699461,0.0,0.0,0.0,0.5864357494013341,0.0,0.0
0,1406329200.0,1,0.0,0.0,0,2,4,1,1,53.28426,-6.14047,2,1,1,60.0,2,14,2,2,14,14,2.0,14.0,1,0,0,0,0,55,0,0,1558998000.0,1608595200.0,4.95,4.93,4.98,4.98,5.0,4.95,4.89,1,2,1,1,0,1.37,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4236071637802001,0.3318690889997731,0.0,0.3250433840640119,0.0,0.0,0.389834489508967,0.0,0.1521094926454846,0.4079592739940008,0.0,0.1654122187431394,0.0,0.0,0.157097135627228,0.0,0.0,0.281612971094483,0.3305471353729963,0.1503984524910774
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35372,-6.26873,7,2,5,400.0,1,180,1,1,180,180,1.0,180.0,1,0,0,0,0,7,0,0,1561158000.0,1582848000.0,5.0,5.0,5.0,5.0,5.0,4.86,5.0,1,8,8,0,0,0.18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557961200.0,1,0.0,0.0,0,1,1,1,1,53.34263,-6.29425,2,1,1,75.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,6,0,0,1560639600.0,1562454000.0,4.83,5.0,4.83,5.0,5.0,5.0,4.83,1,1,0,1,0,0.15,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.0,0.1098574721895599,0.0,0.3227939483562785,0.1201152221167683,0.0,0.2580911148961627,0.1941986376832171,0.0,0.5401813676874218,0.1069840050378276,0.4380466593054776,0.0,0.0925239872273835,0.3120199159296732,0.0,0.1945180863296609,0.2796640919478887,0.2188397409413595,0.0
0,1557961200.0,1,100.0,100.0,1,1,1,1,1,53.34043,-6.26526,7,4,5,417.0,2,1125,1,2,1125,1125,2.0,1125.0,1,5,13,33,214,133,80,8,1558911600.0,1662764400.0,4.87,4.9,4.92,4.84,4.98,4.99,4.74,0,1,1,0,0,3.31,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.6315666136797846,0.2968752013363073,0.1361736720221887,0.1453846159307475,0.0,0.1309838965944808,0.1162428162156939,0.1311989947346535,0.0,0.1216473559589491,0.0,0.0,0.0,0.5000675291193851,0.2810641021690477,0.0,0.0,0.2519183324502015,0.0,0.1345397096141973
0,1469228400.0,1,100.0,98.0,1,1,1,1,1,53.38904,-6.07265,4,2,2,180.0,2,30,2,2,1125,1125,2.0,1125.0,1,5,15,29,259,158,65,8,1559430000.0,1662850800.0,4.84,4.89,4.8,4.94,4.96,4.97,4.72,0,1,1,0,0,3.96,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35336,-6.26858,6,2,4,525.0,1,180,1,3,14,180,1.5,99.6,1,3,22,50,134,28,2,2,1564873200.0,1661814000.0,4.89,4.89,4.96,4.86,4.71,4.89,4.75,1,8,8,0,0,0.74,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0363048486510267,0.2346508254480939,0.1956945018125474,0.2298246534708581,0.0932948862386716,0.4141198634032732,0.2171675594264974,0.1885454180065105,0.0977729943162184,0.5069745367535613,0.1038696470300269,0.0425294901500972,0.1040816636567819,0.1976272486881204,0.3029368597903437,0.0,0.1699700106084717,0.1991168153785358,0.2762099683180642,0.1546770740979359
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35169,-6.27054,6,2,4,400.0,1,180,1,1,180,180,1.0,180.0,1,0,0,0,0,9,0,0,1572393600.0,1583452800.0,4.67,4.44,4.78,4.89,4.89,4.67,4.67,1,8,8,0,0,0.26,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.5108147778376124,0.0,0.0,0.0,0.0,0.0,0.0,0.4563236504232502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724981162393976,0.554601225167535,0.0
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35165,-6.2705,5,2,3,400.0,1,180,1,1,180,180,1.0,180.0,1,0,0,0,0,25,0,0,1562713200.0,1583712000.0,4.92,4.96,5.0,4.92,4.92,4.76,4.84,1,8,8,0,0,0.65,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0798337408428373,0.0938169362217291,0.0860657720528974,0.0918873599344145,0.0,0.0827856811048171,0.6612199566314793,0.082921629465658,0.1720009129292636,0.2306541371762662,0.274089091365408,0.2805648629022589,0.2746485564858088,0.1580287045693817,0.0888203960072102,0.2086051948453806,0.2491740962463659,0.1592198069908272,0.18688645942307,0.0850330596786121
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35166,-6.27036,5,2,3,400.0,1,180,1,1,14,180,1.0,135.3,1,0,0,0,0,9,0,0,1563058800.0,1583020800.0,4.89,4.78,5.0,4.89,4.89,4.89,4.78,1,8,8,0,0,0.23,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1557874800.0,1,100.0,96.0,0,8,8,1,1,53.35141,-6.27052,6,2,3,400.0,1,180,1,1,180,180,1.0,180.0,1,0,0,0,0,8,0,0,1560466800.0,1582416000.0,4.75,4.25,5.0,4.88,4.75,4.88,4.5,1,8,8,0,0,0.2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.2557674458670075,0.1502830626698138,0.4135999853347094,0.0,0.0,0.3978370921930699,0.0,0.3984904092866005,0.0,0.1231597461620659,0.0,0.0,0.0,0.2531423287614175,0.2845584534536882,0.1670797876840924,0.2660972729087676,0.3825754900329414,0.0,0.1362123850056736
0,1531868400.0,1,0.0,0.0,0,1,1,1,1,53.3434,-6.26398,1,1,1,90.0,1,29,1,1,29,29,1.0,29.0,1,0,0,0,0,6,0,0,1558220400.0,1560034800.0,4.33,4.33,4.33,4.33,4.33,5.0,4.33,1,1,0,1,0,0.15,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631566961119135,0.748480591867238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
